name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
athens,2015-01-26,15.2,4.8,10,15.2,4.8,9.9,6.8,81.2,3.218,100,4.17,rain,0,0,31.2,15.4,132.5,1015.5,44.7,9.8,129.8,11.2,5,,2015-01-26T07:34:30,2015-01-26T17:40:56,0.2,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-01-27,11.5,5.2,8.4,11.5,5.2,8.3,5.5,82.1,4.341,100,8.33,rain,0,0,18.5,13,146.1,1012.1,65.5,9.9,49.6,4.3,2,,2015-01-27T07:33:49,2015-01-27T17:42:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-01-28,13.4,3.4,8.5,13.4,2.9,8.3,4.5,76.9,0,0,0,,0,0,20.5,10.8,85.4,1009.3,51.8,10,128.6,11.3,6,,2015-01-28T07:33:06,2015-01-28T17:43:11,0.27,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-01-29,13,8.9,10.2,13,7.7,10,7.7,84.5,11.505,100,12.5,rain,0,0,18.4,10.7,11.7,1005.5,87.4,9.8,40.1,3.3,2,,2015-01-29T07:32:21,2015-01-29T17:44:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-01-30,15.6,6.4,11.3,15.6,5.6,11.1,7,76.2,0,0,0,,0,0,68.4,31.6,191.4,1003,68.4,10,116.5,10.1,6,,2015-01-30T07:31:34,2015-01-30T17:45:26,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-01-31,17.5,13.5,15.3,17.5,13.5,15.3,9.6,69.1,0.061,100,4.17,rain,0,0,74.2,44.5,188.9,996.7,74.3,9.1,99.5,8.6,5,,2015-01-31T07:30:46,2015-01-31T17:46:34,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-01,20.1,15.2,17.6,20.1,15.2,17.6,8.8,57.1,0.4,100,8.33,rain,0,0,64.8,46.3,196.8,996.7,55.3,6.1,129.9,11.3,6,,2015-02-01T07:29:56,2015-02-01T17:47:42,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-02,15,8.1,12.2,15,7.3,11.8,4.2,59,0,0,0,,0,0,37.1,26.2,241.6,1002.5,52.7,9.9,128.7,11.2,5,,2015-02-02T07:29:04,2015-02-02T17:48:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-03,14.2,5,9.4,14.2,4,8.8,2.3,62.8,0.06,100,4.17,rain,0,0,38.9,22.2,267.1,1009.6,36.3,10,130.5,11.2,5,,2015-02-03T07:28:11,2015-02-03T17:49:58,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-04,15.8,4.6,10.8,15.8,4.6,10.7,6,72.5,0.1,100,4.17,rain,0,0,41.1,24.5,192.4,1014.3,50.3,10,110,9.4,5,,2015-02-04T07:27:16,2015-02-04T17:51:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-05,18.4,8.9,14.2,18.4,8.7,14.2,8.9,71.5,0,0,0,,0,0,33.1,23.7,138.9,1013.4,40.9,9.7,151.9,13.2,6,,2015-02-05T07:26:19,2015-02-05T17:52:13,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-06,18.2,9.5,14.5,18.2,9.5,14.5,8.1,66.2,1.185,100,4.17,rain,0,0,51.8,35.6,174.1,1008.1,63.1,9.9,146.1,12.6,6,,2015-02-06T07:25:22,2015-02-06T17:53:20,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-07,16.8,5.7,11,16.8,5.7,10.8,4.5,66.7,0,0,0,,0,0,26.8,15.4,306.2,1014.1,36.1,10,141.6,12.2,6,,2015-02-07T07:24:22,2015-02-07T17:54:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-08,13.8,6.5,10.1,13.8,5.7,9.9,4.1,68.2,0.075,100,4.17,rain,0,0,38.9,25.7,270.4,1006.7,54.1,10,145,12.6,5,,2015-02-08T07:23:21,2015-02-08T17:55:35,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-09,9.5,4.5,6.9,8.8,0.1,4.2,1.9,71,1.727,100,4.17,rain,0,0,85.9,38.5,354,1001.7,77.2,9.4,35.1,3,2,,2015-02-09T07:22:19,2015-02-09T17:56:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-10,5.5,1.4,3.3,-0.3,-3,-2.1,-0.3,77.4,11.819,100,16.67,"rain,snow",0,0,85.3,49.2,353.1,1005.7,92,7.3,122.1,10.4,5,,2015-02-10T07:21:15,2015-02-10T17:57:48,0.71,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-11,4.5,1,2.8,3,-3.7,-1.5,-3.7,63,2.472,100,16.67,"rain,snow",0,0,61.2,34.4,344.1,1016.5,80.2,9,154,13.1,6,,2015-02-11T07:20:10,2015-02-11T17:58:55,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-12,6,2,4.6,3.4,-1.3,1.1,-3.1,57.7,0.238,100,4.17,rain,0,0,42.5,23.1,336.4,1022,83.1,10,102.4,8.9,4,,2015-02-12T07:19:04,2015-02-12T18:00:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-13,8,5.9,6.9,6.6,2.9,4.5,-0.7,58.4,0.03,100,4.17,rain,0,0,39.5,21.1,334.9,1022.3,84.8,10,117.3,10.1,4,,2015-02-13T07:17:56,2015-02-13T18:01:07,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-14,9.5,6,7.6,7.2,3.3,5.8,1.8,67.1,0.052,100,4.17,rain,0,0,30.9,18.6,332.7,1019.5,85,10,122.3,10.5,4,,2015-02-14T07:16:47,2015-02-14T18:02:13,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-15,12.4,5.2,8.2,12.4,2.9,7,1.5,63.9,30.306,100,8.33,rain,0,0,29,13.6,339.1,1018.6,50.3,10.5,168.4,14.7,6,,2015-02-15T07:15:37,2015-02-15T18:03:19,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-16,10.4,4.2,7.6,10.4,2.8,6.3,2.2,68.6,0.091,100,4.17,rain,0,0,33.8,17.2,349.3,1021.1,51.5,10,173.4,15,6,,2015-02-16T07:14:26,2015-02-16T18:04:24,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-17,8,3.5,6.6,6,-0.8,3.3,-0.5,60.7,0,0,0,,0,0,41.8,24.4,18.3,1025.4,74,10,164.1,14.2,6,,2015-02-17T07:13:13,2015-02-17T18:05:29,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-18,3.7,0.9,2.3,-1,-4.2,-2.5,-6.3,53.9,0.143,100,4.17,"rain,snow",0,0,55.4,33.4,9.1,1030.8,77.3,9.5,145.6,12.6,5,,2015-02-18T07:12:00,2015-02-18T18:06:33,0.98,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-19,8.5,0.1,4,5.7,-4.5,1,-6.4,50.1,0.207,100,8.33,"rain,snow",0,0,50.9,29.2,341.9,1028.1,44.5,9.2,193.5,16.6,7,,2015-02-19T07:10:45,2015-02-19T18:07:38,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-20,13.1,2.4,7.5,13.1,0.4,6.4,-4.6,43.3,0,0,0,,0,0,90.7,18.7,3.8,1022.6,19.2,10,196.2,16.9,7,,2015-02-20T07:09:29,2015-02-20T18:08:42,0.05,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-21,14,2.4,8,14,-0.5,7.2,0.6,60.9,0,0,0,,0,0,21.1,11.1,12.4,1019,23,10,196.7,17.1,7,,2015-02-21T07:08:13,2015-02-21T18:09:45,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-22,14,4.4,10.1,14,3,9.8,6.8,80,1.765,100,4.17,rain,0,0,31.2,24.4,146.2,1014.1,81.9,9.2,77.3,6.7,3,,2015-02-22T07:06:55,2015-02-22T18:10:49,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-23,15.5,10.4,12.7,15.5,10.4,12.7,9.9,83.3,13.605,100,16.67,rain,0,0,55.4,22.9,176.3,1008.6,90.5,8.8,59.7,5.1,3,,2015-02-23T07:05:36,2015-02-23T18:11:52,0.15,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-24,14.5,9.3,11.5,14.5,9.1,11.5,7.9,79,0.091,100,4.17,rain,0,0,22.3,12.5,0.9,1006.1,66.6,9.8,165.9,14.5,6,,2015-02-24T07:04:17,2015-02-24T18:12:54,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-25,17.5,6.1,11.5,17.5,6.1,11.3,5.9,70.5,0.9,100,8.33,rain,0,0,30.9,21.8,225.2,1007.9,42.2,9.9,201.5,17.4,7,,2015-02-25T07:02:56,2015-02-25T18:13:57,0.25,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-26,15.8,4.4,10.6,15.8,3,10.3,6.8,78,2.264,100,8.33,rain,0,0,30.8,12.5,13.3,1016.7,59.8,9.4,168.3,14.6,7,,2015-02-26T07:01:35,2015-02-26T18:14:59,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-27,16.5,9.2,12.5,16.5,9.2,12.5,8.9,79.4,8.738,100,16.67,rain,0,0,45.7,24.5,110.3,1008.3,89,9.1,79,6.8,3,,2015-02-27T07:00:13,2015-02-27T18:16:00,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-02-28,15.3,8.7,11.8,15.3,7.8,11.6,7.2,74.3,3.533,100,8.33,rain,0,0,21.6,18.4,314.9,1010.8,79.9,9.8,177.8,15.4,7,,2015-02-28T06:58:50,2015-02-28T18:17:02,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-01,16.4,8.1,11.9,16.4,8.1,11.9,7.1,73.2,0,0,0,,0,0,22.8,10.7,309.7,1016.4,56.2,10.3,184.6,16,7,,2015-03-01T06:57:26,2015-03-01T18:18:03,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-02,17.2,5.2,11.7,17.2,5.2,11.7,5.5,67.7,0,0,0,,0,0,27.6,21.5,264.5,1017.5,31.9,10,211.4,18.3,7,,2015-03-02T06:56:02,2015-03-02T18:19:04,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-03,21,11.7,15.4,21,11.7,15.4,6.9,57.3,0,0,0,,0,0,50,25.3,273.5,1016.7,38,10.3,212.8,18.4,8,,2015-03-03T06:54:37,2015-03-03T18:20:04,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-04,15.7,7.2,12.1,15.7,7.2,12.1,3.5,56.1,0,0,0,,0,0,34.9,21.1,13.1,1024.4,45.9,10.5,194,16.8,7,,2015-03-04T06:53:11,2015-03-04T18:21:04,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-05,15.8,5.1,11.7,15.8,4,11.5,7,73.7,0,0,0,,0,0,40.6,25.9,171.8,1019.1,72.3,10,183.1,15.9,6,,2015-03-05T06:51:45,2015-03-05T18:22:04,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-06,19.5,14.7,16.4,19.5,14.7,16.4,11.6,73.8,0.151,100,4.17,rain,0,0,53.6,35.5,155.6,1013.8,85.9,9.7,166.5,14.3,6,,2015-03-06T06:50:18,2015-03-06T18:23:04,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-07,14.6,9,10.9,14.6,6.3,9.9,6.6,75.5,17.082,100,16.67,rain,0,0,51.8,25.4,349,1014.8,82.6,9.3,197.6,17,7,,2015-03-07T06:48:51,2015-03-07T18:24:03,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-08,12.5,8.2,9.7,12.5,4.7,7.8,3.6,65.9,0.174,100,8.33,rain,0,0,66.6,33.4,331.1,1019.2,75.2,10,203.7,17.7,7,,2015-03-08T06:47:23,2015-03-08T18:25:02,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-09,11.4,8.7,9.6,11.4,5.4,7.8,4.4,70,0.022,100,4.17,rain,0,0,44.6,30.2,356.7,1022.1,84,10,123.5,10.7,5,,2015-03-09T06:45:54,2015-03-09T18:26:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-10,13.5,6,9.8,13.5,4.6,9.2,4.3,69.5,0.015,100,4.17,rain,0,0,27.7,16.7,357.1,1022.4,61.2,10,166.9,14.3,6,,2015-03-10T06:44:26,2015-03-10T18:26:59,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-11,14.4,7,10.6,14.4,7,10.5,6,73.7,0.132,100,4.17,rain,0,0,21.6,14.5,164.3,1017.7,72.5,10.1,99.5,8.6,3,,2015-03-11T06:42:56,2015-03-11T18:27:57,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-12,14,5.2,9.9,14,5.2,9.6,4.4,70.1,2.884,100,4.17,rain,0,0,25.1,15.4,331.8,1012.6,60.9,10,194.2,16.7,7,,2015-03-12T06:41:27,2015-03-12T18:28:55,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-13,9.5,5.3,7.9,9.3,4,6,4.6,80.4,13.048,100,12.5,rain,0,0,48.2,26.2,351.1,1012.5,84.3,8.6,43.7,3.7,2,,2015-03-13T06:39:57,2015-03-13T18:29:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-14,14.6,7.8,10.8,14.6,4.8,9.8,4.3,64.8,8.111,100,8.33,rain,0,0,46.4,27.1,338.4,1017.1,67.1,9.8,221.7,19.2,8,,2015-03-14T06:38:26,2015-03-14T18:30:51,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-15,14.7,3.7,9.8,14.7,1.6,9.5,3.9,68.4,0,0,0,,0,0,32.9,23.8,10.3,1026.7,37.2,9.9,233,20.1,8,,2015-03-15T06:36:56,2015-03-15T18:31:48,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-16,13,8.1,10.8,13,5.5,10.3,4.1,63.5,0,0,0,,0,0,53.9,33.6,5.9,1029.8,67.7,10,193.5,16.6,8,,2015-03-16T06:35:25,2015-03-16T18:32:45,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-17,12.8,9.1,10.7,12.8,5.8,9.7,0.9,51.2,0,0,0,,0,0,62.3,34.5,4.6,1026.3,63,10,115.6,9.8,4,,2015-03-17T06:33:54,2015-03-17T18:33:42,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-18,11.2,6,8.6,11.2,2.9,6.3,-0.1,54.5,0,0,0,,0,0,52.6,28.4,4.5,1023.7,41.5,10,222.7,19.3,8,,2015-03-18T06:32:22,2015-03-18T18:34:39,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-19,13.2,3.4,8.5,13.2,1.2,7.7,0.7,58.9,0,0,0,,0,0,27.9,12.7,315.1,1021,35.7,10,219,18.9,8,,2015-03-19T06:30:51,2015-03-19T18:35:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-20,10.9,5.7,8.1,10.9,2.9,6.1,1,62.3,0.071,100,4.17,rain,0,0,51.1,33.4,353.3,1018.7,73.1,10,252.6,21.9,8,,2015-03-20T06:29:19,2015-03-20T18:36:32,0,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-21,13.5,3.2,8.5,13.5,1.2,7.8,-2.1,49.3,0,0,0,,0,0,25.9,16.5,359.5,1022.7,21.2,10,262.7,22.6,9,,2015-03-21T06:27:47,2015-03-21T18:37:28,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-22,14.7,2,8.7,14.7,-0.5,8.1,3.3,70.6,0.878,100,4.17,rain,0,0,27.5,15.1,268.7,1020.3,56.1,10.4,184.5,16,8,,2015-03-22T06:26:16,2015-03-22T18:38:24,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-23,14.5,8,11.2,14.5,8,11.2,8.2,81.9,0.675,100,12.5,rain,0,0,28.5,14.1,20.6,1016.5,86.8,8.6,70.6,5.9,2,,2015-03-23T06:24:44,2015-03-23T18:39:20,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-24,15.4,10.5,12.6,15.4,10.5,12.6,8.6,77.5,2.299,100,4.17,rain,0,0,31.9,19.9,59,1019.6,78.1,9.9,242.3,20.9,8,,2015-03-24T06:23:12,2015-03-24T18:40:16,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-25,13.1,9.3,11.1,13.1,8.4,10.9,8.5,84.1,16.183,100,12.5,rain,0,0,29.9,11.4,39.6,1017.5,84.5,8.9,75.3,6.5,3,,2015-03-25T06:21:40,2015-03-25T18:41:12,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-26,15.2,11.4,13.6,15.2,11.4,13.6,11.5,87.1,16.965,100,12.5,rain,0,0,39,18.3,92.1,1013.5,95.5,7.6,140.9,12.1,6,,2015-03-26T06:20:08,2015-03-26T18:42:08,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-27,18,13.5,15.4,18,13.5,15.4,12.3,81.9,9.369,100,12.5,rain,0,0,36.5,22.6,157.8,1004.1,88,7.4,228.2,19.7,8,,2015-03-27T06:18:36,2015-03-27T18:43:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-28,17.1,11,13.5,17.1,11,13.5,10,79.9,1.806,100,8.33,rain,0,0,19.2,13.4,307.4,1002.6,81.2,9.6,202.8,17.7,7,,2015-03-28T06:17:04,2015-03-28T18:43:59,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-29,15.7,10.4,13,15.7,10.4,13,8.4,74.3,2.339,100,8.33,rain,0,0,19.6,18.9,15.8,1007.7,86.8,10,181.7,15,6,,2015-03-29T07:15:33,2015-03-29T19:44:55,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-30,17.5,8,13.3,17.5,8,13.3,7.1,68.7,0,0,0,,0,0,24.9,21.4,227.4,1009.9,43.3,10,270.6,23.3,9,,2015-03-30T07:14:01,2015-03-30T19:45:50,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-03-31,19.7,11.7,14.7,19.7,11.7,14.7,7.6,64.6,0.284,100,8.33,rain,0,0,46.4,26,352.6,1009.5,60.9,10,241.3,20.9,9,,2015-03-31T07:12:30,2015-03-31T19:46:45,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-04-01,20.8,8.5,15.2,20.8,8.5,15.2,8.5,66.1,0,0,0,,0,0,31.1,23.1,234.9,1008.6,15,10,281.4,24.4,9,,2015-04-01T07:10:59,2015-04-01T19:47:41,0.4,Clear,Clear conditions throughout the day.,clear-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-04-02,17.1,10.9,14.1,17.1,10.9,14.1,4.5,54.3,0,0,0,,0,0,42.3,31.2,3.3,1013.2,42.2,10,259.6,22.6,8,,2015-04-02T07:09:28,2015-04-02T19:48:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-04-03,19.1,6.8,12.9,19.1,5.5,12.8,5.1,60.9,0,0,0,,0,0,46.4,28.8,7.3,1011.8,38.7,10,284.4,24.6,9,,2015-04-03T07:07:58,2015-04-03T19:49:31,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-04-04,14.2,9.2,11.5,14.2,7.2,11.4,-0.6,43.8,0,0,0,,0,0,44.6,23.6,17.3,1016.4,81,10,281.7,24.4,9,,2015-04-04T07:06:28,2015-04-04T19:50:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
athens,2015-04-05,16.6,7.6,12.7,16.6,7.6,12.7,8,73,0.067,100,4.17,rain,0,0,27.9,19.4,167.8,1012.8,75.1,10,193.9,16.6,8,,2015-04-05T07:04:58,2015-04-05T19:51:22,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"LGEL,16716199999,LGAV,16741099999,16718099999,16716099999,16699099999,16715099999"
